ticker,date,open,high,low,close,actual_return,MSCI,msci_return
XRP,2023-08-15,0.630424,0.636109,0.580373,0.609729,-3.281177131,"2,948.22",-0.961920576
ADA,2023-08-16,0.282886,0.283085,0.265411,0.270427,-4.404247647,"2,925.63",-0.766190606
AVAX,2023-08-16,11.8059,11.8534,11.0683,11.2673,-4.499838958,"2,925.63",-0.766190606
BCH,2023-08-16,230.444,231.066,202.088,204.571,-11.07425874,"2,925.63",-0.766190606
BNB,2023-08-16,237.538,237.538,230.458,231.441,-2.524890918,"2,925.63",-0.766190606
BTC,2023-08-16,29197.8,29225.0,28836.4,28897.2,-1.029529622,"2,925.63",-0.766190606
DAI,2023-08-16,0.999399,1.00089,0.99859,0.99909,-0.040920501,"2,925.63",-0.766190606
DOGE,2023-08-16,0.0707684,0.0711742,0.0660013,0.0672056,-5.035389739,"2,925.63",-0.766190606
DOT,2023-08-16,4.8142,4.83491,4.53074,4.61013,-4.2389182,"2,925.63",-0.766190606
ETH,2023-08-16,1827.21,1829.14,1796.42,1809.67,-0.95993345,"2,925.63",-0.766190606
ICP,2023-08-16,3.83574,3.84888,3.57528,3.62793,-5.442380771,"2,925.63",-0.766190606
LINK,2023-08-16,7.03196,7.06323,6.60216,6.69579,-4.78060171,"2,925.63",-0.766190606
LTC,2023-08-16,79.6914,79.7873,72.7136,73.5675,-7.684518028,"2,925.63",-0.766190606
MATIC,2023-08-16,0.638589,0.640106,0.604167,0.615009,-3.692817468,"2,925.63",-0.766190606
SHIB,2023-08-16,9.98e-06,1.01e-05,9.02e-06,9.05e-06,-9.04,"2,925.63",-0.766190606
SOL,2023-08-16,24.0294,24.0374,22.3624,22.7406,-5.363429798,"2,925.63",-0.766190606
TRX,2023-08-16,0.0763052,0.0766809,0.0740721,0.0743766,-2.541275748,"2,925.63",-0.766190606
USDC,2023-08-16,1.0003,1.0005,0.999928,1.00008,-0.021993402,"2,925.63",-0.766190606
USDT,2023-08-16,0.99889,0.999,0.99864,0.99888,-0.002002202,"2,925.63",-0.766190606
XRP,2023-08-16,0.609722,0.615911,0.572104,0.583646,-4.277802106,"2,925.63",-0.766190606
ADA,2023-08-17,0.270347,0.278049,0.236978,0.249658,-7.680076324,"2,901.84",-0.81329408
AVAX,2023-08-17,11.2673,11.4955,9.9298,10.5139,-6.686606374,"2,901.84",-0.81329408
BCH,2023-08-17,204.571,211.146,166.415,179.598,-12.20749764,"2,901.84",-0.81329408
BNB,2023-08-17,231.441,232.142,213.2,214.977,-7.113692042,"2,901.84",-0.81329408
BTC,2023-08-17,28897.2,28944.4,25156.3,26238.8,-9.199507219,"2,901.84",-0.81329408
DAI,2023-08-17,0.99898,1.00057,0.997581,0.99932,0.023020949,"2,901.84",-0.81329408
DOGE,2023-08-17,0.0672356,0.068319,0.054634,0.059556,-11.3823848,"2,901.84",-0.81329408
DOT,2023-08-17,4.61013,4.80464,4.28006,4.32533,-6.177699978,"2,901.84",-0.81329408
ETH,2023-08-17,1809.68,1813.07,1550.3,1618.47,-10.56546221,"2,901.84",-0.81329408
ICP,2023-08-17,3.63496,3.82429,3.336,3.35409,-7.548105945,"2,901.84",-0.81329408
LINK,2023-08-17,6.69829,6.86084,5.59744,6.04775,-9.678320258,"2,901.84",-0.81329408
LTC,2023-08-17,73.6075,75.7429,55.9938,62.7042,-14.76643898,"2,901.84",-0.81329408
MATIC,2023-08-17,0.61471,0.62737,0.531262,0.560182,-8.914828889,"2,901.84",-0.81329408
SHIB,2023-08-17,9.05e-06,9.39e-06,7.28e-06,7.87e-06,-13.1,"2,901.84",-0.81329408
SOL,2023-08-17,22.7448,23.4033,19.899,21.2339,-6.625594751,"2,901.84",-0.81329408
TRX,2023-08-17,0.0743866,0.0754354,0.0720496,0.0721389,-3.008607546,"2,901.84",-0.81329408
USDC,2023-08-17,1.00018,1.00117,0.998241,0.99993,-0.0149988,"2,901.84",-0.81329408
USDT,2023-08-17,0.99888,1.0,0.99836,0.99943,0.055061669,"2,901.84",-0.81329408
XRP,2023-08-17,0.583745,0.594146,0.425404,0.485523,-16.81207444,"2,901.84",-0.81329408
ADA,2023-08-18,0.249648,0.26728,0.244959,0.264088,5.779906913,"2,897.50",-0.149388026
AVAX,2023-08-18,10.5241,10.995,10.3173,10.7745,2.478623536,"2,897.50",-0.149388026
BCH,2023-08-18,179.298,191.456,175.826,188.006,4.68156661,"2,897.50",-0.149388026
BNB,2023-08-18,214.884,222.515,213.468,216.492,0.704726552,"2,897.50",-0.149388026
BTC,2023-08-18,25989.9,27092.0,25606.8,26049.7,-0.720688446,"2,897.50",-0.149388026
DAI,2023-08-18,0.99932,1.0006,0.998001,0.99905,-0.027018372,"2,897.50",-0.149388026
DOGE,2023-08-18,0.059584,0.0638167,0.058876,0.0632693,6.234972127,"2,897.50",-0.149388026
DOT,2023-08-18,4.32793,4.55551,4.32047,4.53443,4.83431322,"2,897.50",-0.149388026
ETH,2023-08-18,1617.24,1716.53,1606.79,1662.28,2.706877483,"2,897.50",-0.149388026
ICP,2023-08-18,3.34709,3.53562,3.3273,3.51724,4.864210561,"2,897.50",-0.149388026
LINK,2023-08-18,6.04855,6.30949,5.9984,6.18601,2.286139473,"2,897.50",-0.149388026
LTC,2023-08-18,63.1704,66.2501,61.8293,64.3678,2.653091818,"2,897.50",-0.149388026
MATIC,2023-08-18,0.559487,0.584559,0.555111,0.577471,3.086318375,"2,897.50",-0.149388026
SHIB,2023-08-18,7.88e-06,8.7e-06,7.74e-06,8.58e-06,9.1,"2,897.50",-0.149388026
SOL,2023-08-18,21.2198,22.1844,20.9432,21.3924,0.746447897,"2,897.50",-0.149388026
TRX,2023-08-18,0.0720232,0.0734558,0.0719108,0.0729335,1.101486161,"2,897.50",-0.149388026
USDC,2023-08-18,1.00003,1.00071,0.997591,1.0001,0.01700119,"2,897.50",-0.149388026
USDT,2023-08-18,0.99942,1.00047,0.99913,0.9995,0.007003992,"2,897.50",-0.149388026
XRP,2023-08-18,0.494247,0.52157,0.483513,0.506447,4.309579567,"2,897.50",-0.149388026
ADA,2023-08-21,0.271074,0.272284,0.258987,0.26487,-2.29299927,"2,910.52",0.449283245
AVAX,2023-08-21,10.8792,10.9091,10.1697,10.3985,-4.354344687,"2,910.52",0.449283245
BCH,2023-08-21,188.789,195.359,181.567,186.972,-0.963499319,"2,910.52",0.449283245
BNB,2023-08-21,216.789,217.081,206.292,211.268,-2.591648262,"2,910.52",0.449283245
BTC,2023-08-21,26178.7,26246.8,25812.0,26192.4,0.064564192,"2,910.52",0.449283245
DAI,2023-08-21,0.99925,1.00058,0.998391,0.99886,-0.039029272,"2,910.52",0.449283245
DOGE,2023-08-21,0.0638652,0.064095,0.0605086,0.0626496,-1.904305591,"2,910.52",0.449283245
DOT,2023-08-21,4.50873,4.53676,4.36275,4.46813,-0.934312137,"2,910.52",0.449283245
ETH,2023-08-21,1682.72,1687.88,1649.27,1673.39,-0.553277471,"2,910.52",0.449283245
ICP,2023-08-21,3.58882,3.60235,3.41986,3.48551,-2.878662067,"2,910.52",0.449283245
LINK,2023-08-21,6.19479,6.25375,6.01172,6.18217,-0.252025319,"2,910.52",0.449283245
LTC,2023-08-21,65.2361,67.1426,64.4748,66.93,2.595624855,"2,910.52",0.449283245
MATIC,2023-08-21,0.577685,0.580954,0.552117,0.56217,-2.673420912,"2,910.52",0.449283245
SHIB,2023-08-21,8.31e-06,8.37e-06,7.78e-06,8.01e-06,-3.58,"2,910.52",0.449283245
SOL,2023-08-21,21.8196,21.8591,20.3474,21.3377,-2.209909303,"2,910.52",0.449283245
TRX,2023-08-21,0.0761254,0.0764116,0.0740233,0.0752487,-1.035690895,"2,910.52",0.449283245
USDC,2023-08-21,1.00014,1.00047,0.99962,1.00015,0.0,"2,910.52",0.449283245
USDT,2023-08-21,0.99994,0.99997,0.9994,0.99985,-0.0100005,"2,910.52",0.449283245
XRP,2023-08-21,0.539873,0.542673,0.50366,0.523821,-2.955316402,"2,910.52",0.449283245
ADA,2023-08-22,0.26487,0.26502,0.250302,0.253311,-4.364027636,"2,909.19",-0.045902419
AVAX,2023-08-22,10.3985,10.4186,9.70995,9.89644,-4.828196374,"2,909.19",-0.045902419
BCH,2023-08-22,186.872,187.929,177.738,180.939,-3.226686349,"2,909.19",-0.045902419
BNB,2023-08-22,211.368,211.968,203.302,206.728,-2.148929322,"2,909.19",-0.045902419
BTC,2023-08-22,26192.1,26192.3,25294.2,25660.3,-2.031505322,"2,909.19",-0.045902419
DAI,2023-08-22,0.99884,1.00021,0.998361,0.99906,0.020022826,"2,909.19",-0.045902419
DOGE,2023-08-22,0.0626496,0.0632557,0.0602407,0.0613701,-2.042311523,"2,909.19",-0.045902419
DOT,2023-08-22,4.46813,4.46997,4.24845,4.32063,-3.301157307,"2,909.19",-0.045902419
ETH,2023-08-22,1673.4,1673.42,1582.04,1603.45,-4.179539737,"2,909.19",-0.045902419
ICP,2023-08-22,3.49044,3.52422,3.25115,3.3429,-4.091510281,"2,909.19",-0.045902419
LINK,2023-08-22,6.18137,6.25159,5.87661,5.96407,-3.527887457,"2,909.19",-0.045902419
LTC,2023-08-22,66.93,67.3299,62.1082,63.2279,-5.53130136,"2,909.19",-0.045902419
MATIC,2023-08-22,0.562017,0.562831,0.528725,0.535713,-4.706227654,"2,909.19",-0.045902419
SHIB,2023-08-22,8.03e-06,8.05e-06,7.57e-06,7.74e-06,-3.3,"2,909.19",-0.045902419
SOL,2023-08-22,21.3114,21.3489,19.3764,19.9233,-6.6286432,"2,909.19",-0.045902419
TRX,2023-08-22,0.0752672,0.0752921,0.07408,0.0745646,-0.909118696,"2,909.19",-0.045902419
USDC,2023-08-22,1.00005,1.00057,0.99976,1.00015,0.0,"2,909.19",-0.045902419
USDT,2023-08-22,0.99985,0.99997,0.99936,0.99965,-0.020003,"2,909.19",-0.045902419
XRP,2023-08-22,0.523721,0.525521,0.503689,0.51342,-1.985601952,"2,909.19",-0.045902419
ADA,2023-08-23,0.253304,0.269697,0.253011,0.267559,5.624706389,"2,937.70",0.979999216
AVAX,2023-08-23,9.88674,10.4658,9.86905,10.2681,3.755491874,"2,937.70",0.979999216
BCH,2023-08-23,180.939,196.302,180.735,193.161,6.754762655,"2,937.70",0.979999216
BNB,2023-08-23,206.73,218.669,206.328,215.459,4.223424016,"2,937.70",0.979999216
BTC,2023-08-23,25660.6,26805.7,25634.5,26315.0,2.551412104,"2,937.70",0.979999216
DAI,2023-08-23,0.99906,1.00015,0.99871,0.9988,-0.026024463,"2,937.70",0.979999216
DOGE,2023-08-23,0.0613701,0.0648275,0.0612464,0.0634389,3.371022697,"2,937.70",0.979999216
DOT,2023-08-23,4.32063,4.53283,4.31035,4.46525,3.347197052,"2,937.70",0.979999216
ETH,2023-08-23,1603.47,1701.15,1602.84,1664.94,3.834856092,"2,937.70",0.979999216
ICP,2023-08-23,3.34486,3.62947,3.32274,3.60132,7.730413713,"2,937.70",0.979999216
LINK,2023-08-23,5.96887,6.42868,5.94332,6.293,5.515193484,"2,937.70",0.979999216
LTC,2023-08-23,63.2385,66.7566,63.0973,65.2376,3.178501896,"2,937.70",0.979999216
MATIC,2023-08-23,0.536319,0.56942,0.535009,0.561092,4.737424703,"2,937.70",0.979999216
SHIB,2023-08-23,7.74e-06,8.53e-06,7.73e-06,8.29e-06,7.05,"2,937.70",0.979999216
SOL,2023-08-23,19.9497,21.8029,19.8921,21.344,7.130846797,"2,937.70",0.979999216
TRX,2023-08-23,0.0745039,0.0778856,0.0745039,0.0773853,3.782894296,"2,937.70",0.979999216
USDC,2023-08-23,1.00005,1.00043,0.9997,1.00021,0.0059991,"2,937.70",0.979999216
USDT,2023-08-23,0.99965,0.99996,0.99929,0.99981,0.016005602,"2,937.70",0.979999216
XRP,2023-08-23,0.513425,0.536432,0.511431,0.5265,2.54762183,"2,937.70",0.979999216
ADA,2023-08-24,0.265847,0.271248,0.262169,0.265055,-0.935868351,"2,906.25",-1.070294544
AVAX,2023-08-24,10.2678,10.3577,9.97001,10.066,-1.968231708,"2,906.25",-1.070294544
BCH,2023-08-24,193.063,195.165,188.809,191.502,-0.858869026,"2,906.25",-1.070294544
BNB,2023-08-24,215.457,220.851,215.457,217.089,0.756524443,"2,906.25",-1.070294544
BTC,2023-08-24,26312.0,26566.7,25857.2,26081.7,-0.886566597,"2,906.25",-1.070294544
DAI,2023-08-24,0.9988,1.00036,0.998241,0.99899,0.019022827,"2,906.25",-1.070294544
DOGE,2023-08-24,0.0634263,0.0640169,0.0619574,0.062649,-1.245135083,"2,906.25",-1.070294544
DOT,2023-08-24,4.46411,4.51489,4.37841,4.37907,-1.930015117,"2,906.25",-1.070294544
ETH,2023-08-24,1664.68,1682.91,1634.48,1653.35,-0.696121182,"2,906.25",-1.070294544
ICP,2023-08-24,3.60028,3.70104,3.51396,3.67912,2.160318994,"2,906.25",-1.070294544
LINK,2023-08-24,6.28794,6.365,5.98327,6.05371,-3.802478945,"2,906.25",-1.070294544
LTC,2023-08-24,65.2276,65.8748,63.8774,64.5071,-1.119753026,"2,906.25",-1.070294544
MATIC,2023-08-24,0.553795,0.560072,0.53692,0.543136,-3.200188204,"2,906.25",-1.070294544
SHIB,2023-08-24,8.3e-06,8.35e-06,8.04e-06,8.1e-06,-2.24,"2,906.25",-1.070294544
SOL,2023-08-24,21.35,21.9992,20.679,20.8664,-2.237631184,"2,906.25",-1.070294544
TRX,2023-08-24,0.0773845,0.0779174,0.0762203,0.076391,-1.284869349,"2,906.25",-1.070294544
USDC,2023-08-24,1.0003,1.00228,0.99978,1.00019,-0.00199958,"2,906.25",-1.070294544
USDT,2023-08-24,0.99981,0.99993,0.99934,0.99949,-0.032006081,"2,906.25",-1.070294544
XRP,2023-08-24,0.5262,0.531728,0.511079,0.517086,-1.788034188,"2,906.25",-1.070294544
ADA,2023-08-25,0.264945,0.270583,0.259057,0.260557,-1.697006282,"2,911.99",0.197298653
AVAX,2023-08-25,10.066,10.1338,9.88236,9.9945,-0.710311941,"2,911.99",0.197298653
BCH,2023-08-25,191.502,194.699,188.31,192.894,0.726885359,"2,911.99",0.197298653
BNB,2023-08-25,216.989,219.401,213.729,217.98,0.410430745,"2,911.99",0.197298653
BTC,2023-08-25,26081.7,26296.3,25765.6,26067.5,-0.054444304,"2,911.99",0.197298653
DAI,2023-08-25,0.998391,1.00014,0.998321,0.99951,0.052052573,"2,911.99",0.197298653
DOGE,2023-08-25,0.062649,0.0631642,0.0617445,0.0628758,0.362016952,"2,911.99",0.197298653
DOT,2023-08-25,4.39816,4.49045,4.35565,4.46694,2.00659044,"2,911.99",0.197298653
ETH,2023-08-25,1653.35,1675.7,1634.57,1650.48,-0.17358696,"2,911.99",0.197298653
ICP,2023-08-25,3.67912,3.6829,3.45703,3.49604,-4.976189958,"2,911.99",0.197298653
LINK,2023-08-25,6.03902,6.08851,5.91354,5.95922,-1.560861026,"2,911.99",0.197298653
LTC,2023-08-25,64.5071,65.414,63.6903,65.1835,1.048566747,"2,911.99",0.197298653
MATIC,2023-08-25,0.54314,0.555961,0.535613,0.544096,0.176751311,"2,911.99",0.197298653
SHIB,2023-08-25,8.14e-06,8.25e-06,7.98e-06,8.08e-06,-0.264,"2,911.99",0.197298653
SOL,2023-08-25,20.8692,21.0797,20.0833,20.3166,-2.634857953,"2,911.99",0.197298653
TRX,2023-08-25,0.076381,0.077326,0.076058,0.0770376,0.846434789,"2,911.99",0.197298653
USDC,2023-08-25,1.00019,1.00031,0.99976,1.00015,-0.00399924,"2,911.99",0.197298653
USDT,2023-08-25,0.99949,0.99973,0.99927,0.99944,-0.005002551,"2,911.99",0.197298653
XRP,2023-08-25,0.517076,0.531378,0.507771,0.524901,1.511354011,"2,911.99",0.197298653
ADA,2023-08-28,0.262746,0.267057,0.257702,0.264665,0.731129921,"2,935.71",0.814529455
AVAX,2023-08-28,10.2097,10.4377,9.92345,10.2507,0.400595506,"2,935.71",0.814529455
BCH,2023-08-28,197.805,198.916,187.408,188.504,-4.703069153,"2,935.71",0.814529455
BNB,2023-08-28,217.698,219.264,215.162,217.689,0.041820237,"2,935.71",0.814529455
BTC,2023-08-28,26055.6,26231.7,25859.8,25969.4,-0.330830992,"2,935.71",0.814529455
DAI,2023-08-28,0.99952,1.00028,0.998521,0.99948,-0.005002351,"2,935.71",0.814529455
DOGE,2023-08-28,0.0630317,0.0635186,0.0618994,0.0633067,0.435173022,"2,935.71",0.814529455
DOT,2023-08-28,4.50164,4.60049,4.41488,4.58621,1.87774342,"2,935.71",0.814529455
ETH,2023-08-28,1652.58,1662.81,1620.74,1645.82,-0.409057353,"2,935.71",0.814529455
ICP,2023-08-28,3.48633,3.50814,3.42939,3.46723,-0.547854047,"2,935.71",0.814529455
LINK,2023-08-28,6.01891,6.03634,5.85599,5.92408,-1.576515583,"2,935.71",0.814529455
LTC,2023-08-28,65.1487,65.4672,63.9984,65.3667,0.333541061,"2,935.71",0.814529455
MATIC,2023-08-28,0.554634,0.566953,0.545113,0.558014,0.662770141,"2,935.71",0.814529455
SHIB,2023-08-28,8.04e-06,8.33e-06,7.86e-06,8.18e-06,1.57,"2,935.71",0.814529455
SOL,2023-08-28,20.6827,20.8112,20.0342,20.3995,-1.382611008,"2,935.71",0.814529455
TRX,2023-08-28,0.0774328,0.0775212,0.0762126,0.076361,-1.385186792,"2,935.71",0.814529455
USDC,2023-08-28,1.00002,1.00048,0.99971,1.00009,-0.00399948,"2,935.71",0.814529455
USDT,2023-08-28,0.99952,0.99963,0.9991,0.99949,-0.004001881,"2,935.71",0.814529455
XRP,2023-08-28,0.521145,0.524035,0.510248,0.521004,-0.02705581,"2,935.71",0.814529455
ADA,2023-08-29,0.265562,0.27974,0.260018,0.274812,3.833903236,"2,975.50",1.355516746
AVAX,2023-08-29,10.2486,11.1897,10.2377,10.8432,5.780093067,"2,975.50",1.355516746
BCH,2023-08-29,188.504,228.334,188.0,225.443,19.59587064,"2,975.50",1.355516746
BNB,2023-08-29,217.689,234.25,216.85,227.143,4.342892843,"2,975.50",1.355516746
BTC,2023-08-29,25969.4,28143.8,25904.1,27664.2,6.526142306,"2,975.50",1.355516746
DAI,2023-08-29,0.99919,1.00088,0.99906,1.00019,0.071036939,"2,975.50",1.355516746
DOGE,2023-08-29,0.0633061,0.0683507,0.0624772,0.0667437,5.429125195,"2,975.50",1.355516746
DOT,2023-08-29,4.58412,4.73506,4.53601,4.67219,1.874750611,"2,975.50",1.355516746
ETH,2023-08-29,1645.82,1744.83,1638.87,1732.52,5.267890778,"2,975.50",1.355516746
ICP,2023-08-29,3.46923,3.74104,3.41664,3.6947,6.560568523,"2,975.50",1.355516746
LINK,2023-08-29,5.92408,6.31298,5.84217,6.21628,4.932411446,"2,975.50",1.355516746
LTC,2023-08-29,65.3567,70.5793,64.5554,69.0931,5.700762009,"2,975.50",1.355516746
MATIC,2023-08-29,0.558014,0.631094,0.551618,0.596314,6.863627077,"2,975.50",1.355516746
SHIB,2023-08-29,8.18e-06,8.46e-06,8.04e-06,8.38e-06,2.48,"2,975.50",1.355516746
SOL,2023-08-29,20.3862,21.9927,20.107,21.8538,7.129096301,"2,975.50",1.355516746
TRX,2023-08-29,0.0763603,0.0779647,0.0758469,0.0772647,1.183457524,"2,975.50",1.355516746
USDC,2023-08-29,1.00018,1.00086,0.99974,1.00009,0.0,"2,975.50",1.355516746
USDT,2023-08-29,0.99949,1.00024,0.99914,1.00018,0.069035208,"2,975.50",1.355516746
XRP,2023-08-29,0.521129,0.549167,0.512746,0.541603,3.953712448,"2,975.50",1.355516746
ADA,2023-08-30,0.274749,0.275264,0.26072,0.26411,-3.894298648,"2,991.52",0.538463943
AVAX,2023-08-30,10.8469,10.8966,10.3297,10.4012,-4.076287443,"2,991.52",0.538463943
BCH,2023-08-30,225.541,227.839,211.581,214.002,-5.074896981,"2,991.52",0.538463943
BNB,2023-08-30,227.241,227.539,221.776,223.1,-1.779935987,"2,991.52",0.538463943
BTC,2023-08-30,27664.0,27768.9,27020.8,27259.7,-1.462178556,"2,991.52",0.538463943
DAI,2023-08-30,1.00008,1.00113,0.99854,0.99951,-0.067987082,"2,991.52",0.538463943
DOGE,2023-08-30,0.066743,0.0670378,0.0644442,0.065671,-1.607192889,"2,991.52",0.538463943
DOT,2023-08-30,4.67334,4.69052,4.51833,4.535,-2.936310381,"2,991.52",0.538463943
ETH,2023-08-30,1732.5,1735.1,1696.33,1703.57,-1.670976381,"2,991.52",0.538463943
ICP,2023-08-30,3.6817,3.70093,3.45424,3.47003,-6.080872601,"2,991.52",0.538463943
LINK,2023-08-30,6.21622,6.23246,5.89011,5.9502,-4.280373471,"2,991.52",0.538463943
LTC,2023-08-30,69.1625,69.4711,66.534,67.48,-2.334675966,"2,991.52",0.538463943
MATIC,2023-08-30,0.596318,0.597956,0.566907,0.572605,-3.975925435,"2,991.52",0.538463943
SHIB,2023-08-30,8.4e-06,8.42e-06,8.08e-06,8.15e-06,-2.8,"2,991.52",0.538463943
SOL,2023-08-30,21.8533,21.9769,20.607,20.7833,-4.898461595,"2,991.52",0.538463943
TRX,2023-08-30,0.0772939,0.0774132,0.0754443,0.07559,-2.167483987,"2,991.52",0.538463943
USDC,2023-08-30,1.00008,1.00056,0.9997,1.0003,0.02099811,"2,991.52",0.538463943
USDT,2023-08-30,1.00019,1.00026,0.99974,1.0,-0.017996761,"2,991.52",0.538463943
XRP,2023-08-30,0.541697,0.542787,0.521999,0.5286,-2.400836037,"2,991.52",0.538463943
ADA,2023-08-31,0.26519,0.266489,0.249638,0.25403,-3.816591572,"2,986.02",-0.18385284
AVAX,2023-08-31,10.4001,10.5409,9.81961,9.9769,-4.079337,"2,986.02",-0.18385284
BCH,2023-08-31,214.885,216.581,203.165,205.875,-3.79762806,"2,986.02",-0.18385284
BNB,2023-08-31,223.098,225.882,214.77,216.374,-3.014791573,"2,986.02",-0.18385284
BTC,2023-08-31,27259.7,27568.9,25665.6,26021.4,-4.542603183,"2,986.02",-0.18385284
DAI,2023-08-31,0.9994,1.00071,0.99873,0.99964,0.013006373,"2,986.02",-0.18385284
DOGE,2023-08-31,0.065599,0.066975,0.0628908,0.0632114,-3.745336602,"2,986.02",-0.18385284
DOT,2023-08-31,4.5349,4.53914,4.23535,4.26499,-5.953914002,"2,986.02",-0.18385284
ETH,2023-08-31,1703.57,1727.12,1630.13,1647.48,-3.29249752,"2,986.02",-0.18385284
ICP,2023-08-31,3.47,3.49735,3.26584,3.33857,-3.788439869,"2,986.02",-0.18385284
LINK,2023-08-31,5.9508,6.05935,5.73761,5.8164,-2.24866391,"2,986.02",-0.18385284
LTC,2023-08-31,67.6339,68.3545,63.1612,63.6517,-5.673236515,"2,986.02",-0.18385284
MATIC,2023-08-31,0.572581,0.588154,0.543394,0.548014,-4.294583526,"2,986.02",-0.18385284
SHIB,2023-08-31,8.15e-06,8.24e-06,7.79e-06,7.96e-06,-2.26,"2,986.02",-0.18385284
SOL,2023-08-31,20.7801,21.0373,19.4474,19.6835,-5.291748664,"2,986.02",-0.18385284
TRX,2023-08-31,0.076197,0.0769777,0.0751995,0.07678,1.574282312,"2,986.02",-0.18385284
USDC,2023-08-31,1.00019,1.00041,0.99973,1.00008,-0.021993402,"2,986.02",-0.18385284
USDT,2023-08-31,1.0,1.00012,0.99967,0.99988,-0.012,"2,986.02",-0.18385284
XRP,2023-08-31,0.52851,0.529485,0.495965,0.508334,-3.83390087,"2,986.02",-0.18385284
ADA,2023-09-01,0.254077,0.258632,0.251479,0.25506,0.405463922,"2,989.51",0.116609952
AVAX,2023-09-01,9.9887,10.0341,9.754,9.89295,-0.841443735,"2,989.51",0.116609952
BCH,2023-09-01,205.973,211.041,197.745,199.896,-2.904189435,"2,989.51",0.116609952
BNB,2023-09-01,216.374,218.137,211.141,213.389,-1.379555769,"2,989.51",0.116609952
BTC,2023-09-01,26021.4,26145.8,25325.1,25791.3,-0.884272176,"2,989.51",0.116609952
DAI,2023-09-01,0.99947,1.0014,0.99866,1.00018,0.054019447,"2,989.51",0.116609952
DOGE,2023-09-01,0.0632108,0.0642027,0.062391,0.063516,0.481875105,"2,989.51",0.116609952
DOT,2023-09-01,4.26505,4.29245,4.13694,4.21031,-1.282066312,"2,989.51",0.116609952
ETH,2023-09-01,1647.49,1654.02,1601.96,1628.14,-1.173914099,"2,989.51",0.116609952
ICP,2023-09-01,3.3446,3.37365,3.18373,3.23232,-3.182500292,"2,989.51",0.116609952
LINK,2023-09-01,5.81634,6.02903,5.81427,5.89593,1.367340623,"2,989.51",0.116609952
LTC,2023-09-01,63.6717,64.2333,61.8827,63.0672,-0.918278695,"2,989.51",0.116609952
MATIC,2023-09-01,0.548002,0.553545,0.531196,0.539824,-1.494487367,"2,989.51",0.116609952
SHIB,2023-09-01,7.96e-06,8.05e-06,7.74e-06,7.85e-06,-1.43,"2,989.51",0.116609952
SOL,2023-09-01,19.6804,19.9221,19.0344,19.2413,-2.24655168,"2,989.51",0.116609952
TRX,2023-09-01,0.0767608,0.077469,0.0757298,0.0761004,-0.885126335,"2,989.51",0.116609952
USDC,2023-09-01,1.00007,1.00032,0.99967,1.00009,0.00099992,"2,989.51",0.116609952
USDT,2023-09-01,0.99987,0.99988,0.99919,0.99949,-0.039004681,"2,989.51",0.116609952
XRP,2023-09-01,0.508539,0.512467,0.486659,0.496447,-2.338423163,"2,989.51",0.116609952
ADA,2023-09-04,0.255224,0.259843,0.253826,0.254019,-0.469404468,"2,990.17",0.022244485
AVAX,2023-09-04,9.86832,10.0437,9.72118,9.72118,-1.515983475,"2,990.17",0.022244485
BCH,2023-09-04,195.565,199.056,190.026,191.146,-2.309559707,"2,990.17",0.022244485
BNB,2023-09-04,214.161,216.452,213.006,213.84,-0.15128593,"2,990.17",0.022244485
BTC,2023-09-04,25963.0,26100.4,25624.0,25670.5,-1.126603243,"2,990.17",0.022244485
DAI,2023-09-04,0.99972,1.00053,0.99875,0.99901,-0.071019886,"2,990.17",0.022244485
DOGE,2023-09-04,0.0632176,0.0638284,0.062141,0.0623625,-1.368231595,"2,990.17",0.022244485
DOT,2023-09-04,4.27263,4.31729,4.19486,4.21932,-1.275436786,"2,990.17",0.022244485
ETH,2023-09-04,1636.43,1644.47,1618.12,1620.5,-0.974065655,"2,990.17",0.022244485
ICP,2023-09-04,3.23942,3.31014,3.20098,3.2281,-0.349445271,"2,990.17",0.022244485
LINK,2023-09-04,6.01882,6.15854,5.95293,5.96153,-0.94625221,"2,990.17",0.022244485
LTC,2023-09-04,63.8185,64.9964,63.0154,63.2223,-0.919773324,"2,990.17",0.022244485
MATIC,2023-09-04,0.540231,0.554046,0.538807,0.54774,1.389210251,"2,990.17",0.022244485
SHIB,2023-09-04,7.65e-06,7.79e-06,7.43e-06,7.45e-06,-2.69,"2,990.17",0.022244485
SOL,2023-09-04,19.4673,20.017,19.1569,19.2375,-1.176887592,"2,990.17",0.022244485
TRX,2023-09-04,0.0769262,0.077416,0.0766663,0.0771584,0.314888151,"2,990.17",0.022244485
USDC,2023-09-04,1.00022,1.00027,0.99976,1.00002,-0.019995601,"2,990.17",0.022244485
USDT,2023-09-04,0.99982,0.99987,0.99946,0.99972,-0.0100018,"2,990.17",0.022244485
XRP,2023-09-04,0.504309,0.512667,0.496496,0.504559,0.049572782,"2,990.17",0.022244485
ADA,2023-09-05,0.254019,0.258451,0.253357,0.256824,1.104248107,"2,973.45",-0.559031761
AVAX,2023-09-05,9.71918,9.95472,9.64853,9.91124,1.955112445,"2,973.45",-0.559031761
BCH,2023-09-05,190.757,195.015,189.326,191.066,-0.041852825,"2,973.45",-0.559031761
BNB,2023-09-05,213.74,215.842,213.398,214.195,0.166011972,"2,973.45",-0.559031761
BTC,2023-09-05,25664.9,25871.4,25554.8,25722.4,0.202177597,"2,973.45",-0.559031761
