ticker,date,open,high,low,close,returns
BTC,11/15/23,35610.1,37893.1,35366.2,37726.6,2116.5
BTC,11/16/23,37730.1,37977.4,35513.1,36221.6,-1508.5
BTC,11/17/23,36225.1,36772,35873.1,36552.4,327.3
BTC,11/18/23,36552.4,36857.6,36210.9,36524.2,-28.2
BTC,11/19/23,36523.9,37099.3,36361.8,36996.6,472.7
BTC,11/20/23,36996.6,37764.7,36706.4,37455,458.4
BTC,11/21/23,37454.4,37669.3,36276.4,36390.3,-1064.1
BTC,11/22/23,36393.1,37872.5,35657.9,37457.3,1064.2
BTC,11/23/23,37456,37647.9,36895.8,37310.2,-145.8
BTC,11/24/23,37319.4,38428.2,37256,37711.9,392.5
BTC,11/25/23,37711.9,37909.6,37610.8,37747.3,35.4
BTC,11/26/23,37746,37835.8,37170,37667.6,-78.4
BTC,11/27/23,37667.6,37667.6,36716.2,37084,-583.6
BTC,11/28/23,37084,38396.6,36871.7,37883.1,799.1
BTC,11/29/23,37884.9,38467.7,37584.3,37795.2,-89.7
BTC,11/30/23,37795.2,38150.8,37510.5,37700.1,-95.1
BTC,12/1/23,37705.6,38996.9,37611.1,38719.3,1013.7
BTC,12/2/23,38719.3,39732.7,38660.5,39367.1,647.8
BTC,12/3/23,39373,40223.8,39294.1,40075.1,702.1
BTC,12/4/23,40077.2,42419.1,39793.9,41952.7,1875.5
BTC,12/5/23,41941.6,44493.1,41416.5,44290.7,2349.1
BTC,12/6/23,44290.7,44295.3,43390.8,43771.6,-519.1
BTC,12/7/23,43761.1,44046.4,42870.4,43151.1,-610
BTC,12/8/23,43151.1,44716.5,43093.8,44263.5,1112.4
BTC,12/9/23,44278.1,44369.1,43734.9,43911.6,-366.5
BTC,12/10/23,43903.4,44053.7,43605.9,43784.8,-118.6
BTC,12/11/23,43779.1,43848.2,40188,41267.3,-2511.8
BTC,12/12/23,41267.3,42090.8,40645.8,41211.6,-55.7
BTC,12/13/23,41211.6,43448.9,40563.1,42972.3,1760.7
BTC,12/14/23,42972.3,43424.7,41784.8,43077.9,105.6
BTC,12/15/23,43077.9,43187.5,41656.4,42064.9,-1013
BTC,12/16/23,42064.9,42689.1,41625.1,42277,212.1
BTC,12/17/23,42277,42373.1,41532.4,41674.9,-602.1
BTC,12/18/23,41674.9,42744.6,40515.1,42498.4,823.5
BTC,12/19/23,42498.4,43465.1,41797.4,42312,-186.4
BTC,12/20/23,42312.1,44282.1,42192.1,43613.4,1301.3
BTC,12/21/23,43610.8,44245.8,43290.5,43957.3,346.5
BTC,12/22/23,43957.8,44411.2,43423,43834.6,-123.2
